1, 19282, 24723.9484, 152.640585
2, 19569, 24722.4524, 152.631349
3, 19844, 24720.9565, 152.622113
4, 20087, 24719.4605, 152.612878
5, 20278, 24717.9646, 152.603642
6, 20398, 24716.4686, 152.594406
7, 20426, 24714.9726, 152.585170
8, 20342, 24713.4767, 152.575935
9, 20126, 24711.9807, 152.566699
10, 19761, 24710.4848, 152.557463
11, 19229, 24708.9888, 152.548227
12, 18517, 24707.4928, 152.538992
13, 17611, 24705.9969, 152.529756
14, 16500, 24704.5009, 152.520520
15, 15177, 24703.0050, 152.511284
16, 13636, 24701.5090, 152.502049
17, 11876, 24700.0130, 152.492813
18, 9897, 24698.5171, 152.483577
19, 7704, 24697.0211, 152.474341
20, 5304, 24695.5252, 152.465106
21, 2707, 24694.0292, 152.455870
22, -74, 24692.5332, 152.446634
23, -3021, 24691.0373, 152.437398
24, -6117, 24689.5413, 152.428163
25, -9340, 24688.0454, 152.418927
26, -12667, 24686.5494, 152.409691
27, -16073, 24685.0534, 152.400455
28, -19532, 24683.5575, 152.391220
29, -23017, 24682.0615, 152.381984
30, -26501, 24680.5656, 152.372748
31, -29956, 24679.0696, 152.363512
32, -33356, 24677.5736, 152.354277
33, -36675, 24676.0777, 152.345041
34, -39889, 24674.5817, 152.335805
35, -42976, 24673.0858, 152.326569
36, -45915, 24671.5898, 152.317334
37, -48689, 24670.0938, 152.308098
38, -51283, 24668.5979, 152.298862
39, -53687, 24667.1019, 152.289626
40, -55892, 24665.6060, 152.280391
41, -57893, 24664.1100, 152.271155
42, -59690, 24662.6140, 152.261919
43, -61284, 24661.1181, 152.252683
44, -62682, 24659.6221, 152.243448
45, -63892, 24658.1262, 152.234212
46, -64928, 24656.6302, 152.224976
47, -65803, 24655.1343, 152.215740
48, -66534, 24653.6383, 152.206505
49, -67141, 24652.1423, 152.197269
50, -67644, 24650.6464, 152.188033
51, -68066, 24649.1504, 152.178797
52, -68427, 24647.6545, 152.169562
53, -68751, 24646.1585, 152.160326
54, -69058, 24644.6625, 152.151090
55, -69371, 24643.1666, 152.141854
56, -69706, 24641.6706, 152.132619
57, -70083, 24640.1747, 152.123383
58, -70514, 24638.6787, 152.114147
59, -71013, 24637.1827, 152.104911
