1, 14475, 45392.2103, 160.239434
2, 14015, 45381.8066, 160.202708
3, 12495, 45371.4029, 160.165982
4, 10357, 45360.9991, 160.129255
5, 8015, 45350.5954, 160.092529
6, 5853, 45340.1917, 160.055803
7, 4288, 45329.7880, 160.019077
8, 3692, 45319.3843, 159.982350
9, 4207, 45308.9805, 159.945624
10, 5654, 45298.5768, 159.908898
11, 7586, 45288.1731, 159.872171
12, 9404, 45277.7694, 159.835445
13, 10514, 45267.3657, 159.798719
14, 10542, 45256.9619, 159.761993
15, 9475, 45246.5582, 159.725266
16, 7584, 45236.1545, 159.688540
17, 5209, 45225.7508, 159.651814
18, 2647, 45215.3471, 159.615088
19, 167, 45204.9434, 159.578361
20, -2054, 45194.5396, 159.541635
21, -4099, 45184.1359, 159.504909
22, -6300, 45173.7322, 159.468183
23, -8931, 45163.3285, 159.431456
24, -11926, 45152.9248, 159.394730
25, -14983, 45142.5210, 159.358004
26, -17903, 45132.1173, 159.321278
27, -20707, 45121.7136, 159.284551
28, -23432, 45111.3099, 159.247825
29, -25997, 45100.9062, 159.211099
30, -28329, 45090.5024, 159.174373
31, -30533, 45080.0987, 159.137646
32, -32797, 45069.6950, 159.100920
33, -35136, 45059.2913, 159.064194
34, -37272, 45048.8876, 159.027467
35, -38706, 45038.4838, 158.990741
36, -38921, 45028.0801, 158.954015
37, -37663, 45017.6764, 158.917289
38, -35210, 45007.2727, 158.880562
39, -32340, 44996.8690, 158.843836
40, -29826, 44986.4652, 158.807110
41, -27873, 44976.0615, 158.770384
42, -26130, 44965.6578, 158.733657
43, -24291, 44955.2541, 158.696931
44, -22583, 44944.8504, 158.660205
45, -21589, 44934.4466, 158.623479
46, -21717, 44924.0429, 158.586752
47, -22932, 44913.6392, 158.550026
48, -24910, 44903.2355, 158.513300
49, -27213, 44892.8318, 158.476574
50, -29320, 44882.4280, 158.439847
51, -30708, 44872.0243, 158.403121
52, -31081, 44861.6206, 158.366395
53, -30458, 44851.2169, 158.329669
54, -28954, 44840.8132, 158.292942
55, -26593, 44830.4094, 158.256216
56, -23456, 44820.0057, 158.219490
57, -19995, 44809.6020, 158.182763
58, -16994, 44799.1983, 158.146037
59, -15108, 44788.7946, 158.109311
60, -14448, 44778.3908, 158.072585
61, -14603, 44767.9871, 158.035858
62, -14977, 44757.5834, 157.999132
63, -15126, 44747.1797, 157.962406
64, -14930, 44736.7760, 157.925680
65, -14591, 44726.3722, 157.888953
66, -14416, 44715.9685, 157.852227
67, -14491, 44705.5648, 157.815501
68, -14549, 44695.1611, 157.778775
69, -14255, 44684.7574, 157.742048
70, -13565, 44674.3536, 157.705322
71, -12683, 44663.9499, 157.668596
72, -11642, 44653.5462, 157.631870
73, -10102, 44643.1425, 157.595143
74, -7701, 44632.7388, 157.558417
75, -4556, 44622.3350, 157.521691
76, -1308, 44611.9313, 157.484964
77, 1312, 44601.5276, 157.448238
78, 2853, 44591.1239, 157.411512
79, 3163, 44580.7202, 157.374786
80, 2295, 44570.3164, 157.338059
81, 543, 44559.9127, 157.301333
82, -1502, 44549.5090, 157.264607
83, -3143, 44539.1053, 157.227881
84, -3887, 44528.7016, 157.191154
85, -3554, 44518.2978, 157.154428
86, -2133, 44507.8941, 157.117702
87, 337, 44497.4904, 157.080976
88, 3673, 44487.0867, 157.044249
89, 7404, 44476.6830, 157.007523
90, 10834, 44466.2792, 156.970797
91, 13308, 44455.8755, 156.934071
92, 14444, 44445.4718, 156.897344
93, 14243, 44435.0681, 156.860618
94, 13083, 44424.6644, 156.823892
95, 11605, 44414.2606, 156.787166
96, 10462, 44403.8569, 156.750439
97, 10006, 44393.4532, 156.713713
98, 10133, 44383.0495, 156.676987
99, 10409, 44372.6458, 156.640260
100, 10358, 44362.2420, 156.603534
101, 9663, 44351.8383, 156.566808
102, 8226, 44341.4346, 156.530082
103, 6144, 44331.0309, 156.493355
104, 3670, 44320.6272, 156.456629
105, 1102, 44310.2234, 156.419903
106, -1380, 44299.8197, 156.383177
107, -3789, 44289.4160, 156.346450
108, -6203, 44279.0123, 156.309724
109, -8564, 44268.6086, 156.272998
110, -10633, 44258.2048, 156.236272
111, -12159, 44247.8011, 156.199545
112, -13075, 44237.3974, 156.162819
113, -13495, 44226.9937, 156.126093
114, -13531, 44216.5900, 156.089367
115, -13163, 44206.1862, 156.052640
116, -12300, 44195.7825, 156.015914
117, -10935, 44185.3788, 155.979188
118, -9222, 44174.9751, 155.942462
119, -7354, 44164.5714, 155.905735
120, -5419, 44154.1676, 155.869009
121, -3401, 44143.7639, 155.832283
122, -1377, 44133.3602, 155.795556
123, 290, 44122.9565, 155.758830
124, 1003, 44112.5528, 155.722104
125, 253, 44102.1490, 155.685378
126, -2046, 44091.7453, 155.648651
127, -5452, 44081.3416, 155.611925
128, -9143, 44070.9379, 155.575199
129, -12180, 44060.5342, 155.538473
130, -13743, 44050.1304, 155.501746
131, -13389, 44039.7267, 155.465020
132, -11267, 44029.3230, 155.428294
133, -8149, 44018.9193, 155.391568
134, -5169, 44008.5156, 155.354841
135, -3332, 43998.1118, 155.318115
136, -3091, 43987.7081, 155.281389
137, -4204, 43977.3044, 155.244663
138, -5961, 43966.9007, 155.207936
139, -7660, 43956.4970, 155.171210
140, -9053, 43946.0932, 155.134484
141, -10445, 43935.6895, 155.097757
142, -12388, 43925.2858, 155.061031
143, -15243, 43914.8821, 155.024305
144, -18983, 43904.4784, 154.987579
145, -23304, 43894.0746, 154.950852
146, -27788, 43883.6709, 154.914126
147, -31932, 43873.2672, 154.877400
148, -35153, 43862.8635, 154.840674
149, -36972, 43852.4598, 154.803947
150, -37302, 43842.0560, 154.767221
151, -36554, 43831.6523, 154.730495
152, -35435, 43821.2486, 154.693769
153, -34521, 43810.8449, 154.657042
154, -33930, 43800.4412, 154.620316
155, -33299, 43790.0374, 154.583590
156, -32137, 43779.6337, 154.546864
157, -30316, 43769.2300, 154.510137
158, -28309, 43758.8263, 154.473411
159, -26934, 43748.4226, 154.436685
160, -26830, 43738.0188, 154.399959
161, -28118, 43727.6151, 154.363232
162, -30476, 43717.2114, 154.326506
163, -33378, 43706.8077, 154.289780
164, -36177, 43696.4040, 154.253053
165, -38070, 43686.0002, 154.216327
166, -38205, 43675.5965, 154.179601
167, -36008, 43665.1928, 154.142875
168, -31479, 43654.7891, 154.106148
169, -25186, 43644.3854, 154.069422
170, -17979, 43633.9816, 154.032696
171, -10680, 43623.5779, 153.995970
172, -3902, 43613.1742, 153.959243
173, 1994, 43602.7705, 153.922517
174, 6907, 43592.3668, 153.885791
175, 10973, 43581.9630, 153.849065
176, 14487, 43571.5593, 153.812338
177, 17732, 43561.1556, 153.775612
178, 20815, 43550.7519, 153.738886
179, 23633, 43540.3482, 153.702160
180, 25982, 43529.9444, 153.665433
181, 27711, 43519.5407, 153.628707
182, 28790, 43509.1370, 153.591981
183, 29286, 43498.7333, 153.555255
184, 29294, 43488.3296, 153.518528
185, 28862, 43477.9258, 153.481802
186, 27892, 43467.5221, 153.445076
187, 26118, 43457.1184, 153.408349
188, 23254, 43446.7147, 153.371623
189, 19239, 43436.3110, 153.334897
190, 14364, 43425.9072, 153.298171
191, 9187, 43415.5035, 153.261444
192, 4339, 43405.0998, 153.224718
193, 375, 43394.6961, 153.187992
194, -2312, 43384.2924, 153.151266
195, -3612, 43373.8886, 153.114539
196, -3787, 43363.4849, 153.077813
197, -3380, 43353.0812, 153.041087
198, -2948, 43342.6775, 153.004361
199, -2841, 43332.2738, 152.967634
200, -3178, 43321.8700, 152.930908
201, -3988, 43311.4663, 152.894182
202, -5312, 43301.0626, 152.857456
203, -7212, 43290.6589, 152.820729
204, -9730, 43280.2552, 152.784003
205, -12869, 43269.8514, 152.747277
206, -16556, 43259.4477, 152.710550
207, -20592, 43249.0440, 152.673824
208, -24606, 43238.6403, 152.637098
209, -28125, 43228.2366, 152.600372
210, -30744, 43217.8328, 152.563645
211, -32257, 43207.4291, 152.526919
212, -32608, 43197.0254, 152.490193
213, -31714, 43186.6217, 152.453467
214, -29446, 43176.2180, 152.416740
215, -25871, 43165.8142, 152.380014
216, -21491, 43155.4105, 152.343288
217, -17115, 43145.0068, 152.306562
218, -13391, 43134.6031, 152.269835
219, -10478, 43124.1994, 152.233109
220, -8174, 43113.7956, 152.196383
221, -6294, 43103.3919, 152.159657
222, -4837, 43092.9882, 152.122930
