1, 6172, 45392.2103, 160.239434
2, 7865, 45381.8066, 160.202708
3, 9137, 45371.4029, 160.165982
4, 9469, 45360.9991, 160.129255
5, 8805, 45350.5954, 160.092529
6, 7480, 45340.1917, 160.055803
7, 5935, 45329.7880, 160.019077
8, 4484, 45319.3843, 159.982350
9, 3191, 45308.9805, 159.945624
10, 1886, 45298.5768, 159.908898
11, 343, 45288.1731, 159.872171
12, -1465, 45277.7694, 159.835445
13, -3287, 45267.3657, 159.798719
14, -4784, 45256.9619, 159.761993
15, -5753, 45246.5582, 159.725266
16, -6138, 45236.1545, 159.688540
17, -5891, 45225.7508, 159.651814
18, -4989, 45215.3471, 159.615088
19, -3585, 45204.9434, 159.578361
20, -2021, 45194.5396, 159.541635
21, -606, 45184.1359, 159.504909
22, 576, 45173.7322, 159.468183
23, 1549, 45163.3285, 159.431456
24, 2230, 45152.9248, 159.394730
25, 2434, 45142.5210, 159.358004
26, 2148, 45132.1173, 159.321278
27, 1679, 45121.7136, 159.284551
28, 1421, 45111.3099, 159.247825
29, 1480, 45100.9062, 159.211099
30, 1581, 45090.5024, 159.174373
31, 1376, 45080.0987, 159.137646
32, 821, 45069.6950, 159.100920
33, 229, 45059.2913, 159.064194
34, -43, 45048.8876, 159.027467
35, 74, 45038.4838, 158.990741
36, 320, 45028.0801, 158.954015
37, 372, 45017.6764, 158.917289
38, 133, 45007.2727, 158.880562
39, -223, 44996.8690, 158.843836
40, -427, 44986.4652, 158.807110
41, -336, 44976.0615, 158.770384
42, 11, 44965.6578, 158.733657
43, 495, 44955.2541, 158.696931
44, 1073, 44944.8504, 158.660205
45, 1824, 44934.4466, 158.623479
46, 2854, 44924.0429, 158.586752
47, 4139, 44913.6392, 158.550026
48, 5443, 44903.2355, 158.513300
49, 6402, 44892.8318, 158.476574
50, 6738, 44882.4280, 158.439847
51, 6441, 44872.0243, 158.403121
52, 5760, 44861.6206, 158.366395
53, 4997, 44851.2169, 158.329669
54, 4277, 44840.8132, 158.292942
55, 3550, 44830.4094, 158.256216
56, 2825, 44820.0057, 158.219490
57, 2334, 44809.6020, 158.182763
58, 2356, 44799.1983, 158.146037
59, 2853, 44788.7946, 158.109311
60, 3359, 44778.3908, 158.072585
61, 3325, 44767.9871, 158.035858
62, 2615, 44757.5834, 157.999132
63, 1643, 44747.1797, 157.962406
64, 1088, 44736.7760, 157.925680
65, 1480, 44726.3722, 157.888953
66, 3009, 44715.9685, 157.852227
67, 5580, 44705.5648, 157.815501
68, 8927, 44695.1611, 157.778775
69, 12702, 44684.7574, 157.742048
70, 16513, 44674.3536, 157.705322
71, 19919, 44663.9499, 157.668596
72, 22448, 44653.5462, 157.631870
73, 23697, 44643.1425, 157.595143
74, 23492, 44632.7388, 157.558417
75, 21964, 44622.3350, 157.521691
76, 19445, 44611.9313, 157.484964
77, 16305, 44601.5276, 157.448238
78, 12915, 44591.1239, 157.411512
79, 9726, 44580.7202, 157.374786
80, 7265, 44570.3164, 157.338059
81, 5947, 44559.9127, 157.301333
82, 5813, 44549.5090, 157.264607
83, 6429, 44539.1053, 157.227881
84, 7027, 44528.7016, 157.191154
85, 6841, 44518.2978, 157.154428
86, 5452, 44507.8941, 157.117702
87, 2966, 44497.4904, 157.080976
88, -103, 44487.0867, 157.044249
89, -3158, 44476.6830, 157.007523
90, -5842, 44466.2792, 156.970797
91, -8145, 44455.8755, 156.934071
92, -10269, 44445.4718, 156.897344
93, -12360, 44435.0681, 156.860618
94, -14299, 44424.6644, 156.823892
95, -15674, 44414.2606, 156.787166
96, -15975, 44403.8569, 156.750439
97, -14891, 44393.4532, 156.713713
98, -12518, 44383.0495, 156.676987
99, -9363, 44372.6458, 156.640260
100, -6170, 44362.2420, 156.603534
101, -3673, 44351.8383, 156.566808
102, -2386, 44341.4346, 156.530082
103, -2486, 44331.0309, 156.493355
104, -3835, 44320.6272, 156.456629
105, -6058, 44310.2234, 156.419903
106, -8600, 44299.8197, 156.383177
107, -10785, 44289.4160, 156.346450
108, -11994, 44279.0123, 156.309724
109, -11976, 44268.6086, 156.272998
110, -10998, 44258.2048, 156.236272
111, -9642, 44247.8011, 156.199545
112, -8427, 44237.3974, 156.162819
113, -7642, 44226.9937, 156.126093
114, -7460, 44216.5900, 156.089367
115, -7997, 44206.1862, 156.052640
116, -9137, 44195.7825, 156.015914
117, -10370, 44185.3788, 155.979188
118, -10949, 44174.9751, 155.942462
119, -10249, 44164.5714, 155.905735
120, -8011, 44154.1676, 155.869009
121, -4376, 44143.7639, 155.832283
122, 126, 44133.3602, 155.795556
123, 4637, 44122.9565, 155.758830
124, 8279, 44112.5528, 155.722104
125, 10626, 44102.1490, 155.685378
126, 11882, 44091.7453, 155.648651
127, 12504, 44081.3416, 155.611925
128, 12668, 44070.9379, 155.575199
129, 12211, 44060.5342, 155.538473
130, 11017, 44050.1304, 155.501746
131, 9320, 44039.7267, 155.465020
132, 7533, 44029.3230, 155.428294
133, 5928, 44018.9193, 155.391568
134, 4603, 44008.5156, 155.354841
135, 3729, 43998.1118, 155.318115
136, 3657, 43987.7081, 155.281389
137, 4692, 43977.3044, 155.244663
138, 6787, 43966.9007, 155.207936
139, 9507, 43956.4970, 155.171210
140, 12252, 43946.0932, 155.134484
141, 14510, 43935.6895, 155.097757
142, 15941, 43925.2858, 155.061031
143, 16326, 43914.8821, 155.024305
144, 15502, 43904.4784, 154.987579
145, 13366, 43894.0746, 154.950852
146, 9921, 43883.6709, 154.914126
147, 5350, 43873.2672, 154.877400
148, 40, 43862.8635, 154.840674
149, -5447, 43852.4598, 154.803947
150, -10481, 43842.0560, 154.767221
151, -14521, 43831.6523, 154.730495
152, -17258, 43821.2486, 154.693769
153, -18688, 43810.8449, 154.657042
154, -19099, 43800.4412, 154.620316
155, -19011, 43790.0374, 154.583590
156, -19064, 43779.6337, 154.546864
157, -19822, 43769.2300, 154.510137
158, -21551, 43758.8263, 154.473411
159, -24072, 43748.4226, 154.436685
160, -26844, 43738.0188, 154.399959
161, -29222, 43727.6151, 154.363232
162, -30714, 43717.2114, 154.326506
163, -31107, 43706.8077, 154.289780
164, -30492, 43696.4040, 154.253053
165, -29202, 43686.0002, 154.216327
166, -27632, 43675.5965, 154.179601
167, -25968, 43665.1928, 154.142875
168, -24053, 43654.7891, 154.106148
169, -21623, 43644.3854, 154.069422
170, -18755, 43633.9816, 154.032696
171, -16025, 43623.5779, 153.995970
172, -14183, 43613.1742, 153.959243
173, -13670, 43602.7705, 153.922517
174, -14469, 43592.3668, 153.885791
175, -16293, 43581.9630, 153.849065
176, -18744, 43571.5593, 153.812338
177, -21279, 43561.1556, 153.775612
178, -23282, 43550.7519, 153.738886
179, -24380, 43540.3482, 153.702160
180, -24717, 43529.9444, 153.665433
181, -24770, 43519.5407, 153.628707
182, -24877, 43509.1370, 153.591981
183, -24969, 43498.7333, 153.555255
184, -24742, 43488.3296, 153.518528
185, -23941, 43477.9258, 153.481802
186, -22448, 43467.5221, 153.445076
187, -20291, 43457.1184, 153.408349
188, -17739, 43446.7147, 153.371623
189, -15350, 43436.3110, 153.334897
190, -13657, 43425.9072, 153.298171
191, -12702, 43415.5035, 153.261444
192, -11891, 43405.0998, 153.224718
193, -10430, 43394.6961, 153.187992
194, -7904, 43384.2924, 153.151266
195, -4493, 43373.8886, 153.114539
196, -771, 43363.4849, 153.077813
197, 2634, 43353.0812, 153.041087
198, 5300, 43342.6775, 153.004361
199, 7196, 43332.2738, 152.967634
200, 8692, 43321.8700, 152.930908
201, 10283, 43311.4663, 152.894182
202, 12165, 43301.0626, 152.857456
203, 14031, 43290.6589, 152.820729
204, 15308, 43280.2552, 152.784003
205, 15574, 43269.8514, 152.747277
206, 14782, 43259.4477, 152.710550
207, 13226, 43249.0440, 152.673824
208, 11409, 43238.6403, 152.637098
209, 9845, 43228.2366, 152.600372
210, 8786, 43217.8328, 152.563645
211, 8027, 43207.4291, 152.526919
212, 7088, 43197.0254, 152.490193
213, 5685, 43186.6217, 152.453467
214, 3969, 43176.2180, 152.416740
215, 2219, 43165.8142, 152.380014
216, 405, 43155.4105, 152.343288
217, -1747, 43145.0068, 152.306562
218, -4205, 43134.6031, 152.269835
219, -6308, 43124.1994, 152.233109
220, -7176, 43113.7956, 152.196383
221, -6475, 43103.3919, 152.159657
222, -4718, 43092.9882, 152.122930
223, -2823, 43082.5845, 152.086204
224, -1396, 43072.1808, 152.049478
225, -416, 43061.7771, 152.012752
