1, 34042, 24723.9484, 152.640585
2, 33749, 24722.4524, 152.631349
3, 33449, 24720.9565, 152.622113
4, 33141, 24719.4605, 152.612878
5, 32826, 24717.9646, 152.603642
6, 32504, 24716.4686, 152.594406
7, 32176, 24714.9726, 152.585170
8, 31840, 24713.4767, 152.575935
9, 31498, 24711.9807, 152.566699
10, 31149, 24710.4848, 152.557463
11, 30793, 24708.9888, 152.548227
12, 30430, 24707.4928, 152.538992
13, 30062, 24705.9969, 152.529756
14, 29687, 24704.5009, 152.520520
15, 29306, 24703.0050, 152.511284
16, 28918, 24701.5090, 152.502049
17, 28526, 24700.0130, 152.492813
18, 28127, 24698.5171, 152.483577
19, 27723, 24697.0211, 152.474341
20, 27313, 24695.5252, 152.465106
21, 26899, 24694.0292, 152.455870
22, 26480, 24692.5332, 152.446634
23, 26055, 24691.0373, 152.437398
24, 25627, 24689.5413, 152.428163
25, 25194, 24688.0454, 152.418927
26, 24757, 24686.5494, 152.409691
27, 24316, 24685.0534, 152.400455
28, 23872, 24683.5575, 152.391220
29, 23424, 24682.0615, 152.381984
30, 22973, 24680.5656, 152.372748
31, 22520, 24679.0696, 152.363512
32, 22064, 24677.5736, 152.354277
33, 21605, 24676.0777, 152.345041
34, 21145, 24674.5817, 152.335805
35, 20683, 24673.0858, 152.326569
36, 20219, 24671.5898, 152.317334
37, 19754, 24670.0938, 152.308098
38, 19288, 24668.5979, 152.298862
39, 18821, 24667.1019, 152.289626
40, 18354, 24665.6060, 152.280391
41, 17887, 24664.1100, 152.271155
42, 17420, 24662.6140, 152.261919
43, 16953, 24661.1181, 152.252683
44, 16487, 24659.6221, 152.243448
45, 16022, 24658.1262, 152.234212
46, 15558, 24656.6302, 152.224976
47, 15095, 24655.1343, 152.215740
48, 14635, 24653.6383, 152.206505
49, 14176, 24652.1423, 152.197269
50, 13720, 24650.6464, 152.188033
51, 13266, 24649.1504, 152.178797
52, 12815, 24647.6545, 152.169562
53, 12367, 24646.1585, 152.160326
54, 11922, 24644.6625, 152.151090
55, 11481, 24643.1666, 152.141854
56, 11043, 24641.6706, 152.132619
57, 10610, 24640.1747, 152.123383
58, 10180, 24638.6787, 152.114147
59, 9755, 24637.1827, 152.104911
60, 9335, 24635.6868, 152.095676
61, 8919, 24634.1908, 152.086440
62, 8509, 24632.6949, 152.077204
63, 8104, 24631.1989, 152.067968
64, 7704, 24629.7029, 152.058733
65, 7310, 24628.2070, 152.049497
66, 6921, 24626.7110, 152.040261
67, 6539, 24625.2151, 152.031025
68, 6162, 24623.7191, 152.021790
69, 5792, 24622.2231, 152.012554
70, 5428, 24620.7272, 152.003318
71, 5071, 24619.2312, 151.994082
72, 4720, 24617.7353, 151.984847
73, 4376, 24616.2393, 151.975611
74, 4039, 24614.7433, 151.966375
75, 3709, 24613.2474, 151.957139
76, 3386, 24611.7514, 151.947904
77, 3070, 24610.2555, 151.938668
78, 2762, 24608.7595, 151.929432
79, 2461, 24607.2635, 151.920196
80, 2167, 24605.7676, 151.910961
81, 1880, 24604.2716, 151.901725
82, 1601, 24602.7757, 151.892489
83, 1330, 24601.2797, 151.883253
84, 1066, 24599.7837, 151.874018
