7.998317e+002;-3.192750e-001
8.003138e+002;-3.096305e-001
8.007959e+002;-2.993290e-001
8.012780e+002;-2.907285e-001
8.017601e+002;-2.833790e-001
8.022422e+002;-2.749861e-001
8.027244e+002;-2.633551e-001
8.032065e+002;-2.481272e-001
8.036886e+002;-2.316772e-001
8.041707e+002;-2.174915e-001
8.046528e+002;-2.081025e-001
8.051349e+002;-2.046727e-001
8.056171e+002;-2.059614e-001
8.060992e+002;-2.087701e-001
8.065813e+002;-2.099395e-001
8.070634e+002;-2.083624e-001
8.075455e+002;-2.056696e-001
8.080276e+002;-2.055474e-001
8.085098e+002;-2.113221e-001
8.089919e+002;-2.235804e-001
8.094740e+002;-2.388512e-001
8.099561e+002;-2.508355e-001
8.104382e+002;-2.536855e-001
8.109203e+002;-2.454795e-001
8.114025e+002;-2.289024e-001
8.118846e+002;-2.089053e-001
8.123667e+002;-1.903187e-001
8.128488e+002;-1.759123e-001
8.133309e+002;-1.659450e-001
8.138130e+002;-1.583728e-001
8.142952e+002;-1.507499e-001
8.147773e+002;-1.414695e-001
8.152594e+002;-1.311290e-001
8.157415e+002;-1.217059e-001
8.162236e+002;-1.154891e-001
8.167057e+002;-1.134082e-001
8.171879e+002;-1.147131e-001
8.176700e+002;-1.171322e-001
8.181521e+002;-1.182927e-001
8.186342e+002;-1.168142e-001
8.191163e+002;-1.129615e-001
8.195984e+002;-1.081045e-001
8.200806e+002;-1.038417e-001
8.205627e+002;-1.009962e-001
8.210448e+002;-9.905291e-002
8.215269e+002;-9.649718e-002
8.220090e+002;-9.189216e-002
8.224911e+002;-8.472651e-002
8.229733e+002;-7.580060e-002
8.234554e+002;-6.678725e-002
8.239375e+002;-5.956179e-002
8.244196e+002;-5.530044e-002
8.249017e+002;-5.402560e-002
8.253839e+002;-5.466878e-002
8.258660e+002;-5.577639e-002
8.263481e+002;-5.634426e-002
8.268302e+002;-5.606255e-002
8.273123e+002;-5.530502e-002
8.277944e+002;-5.464070e-002
8.282766e+002;-5.438580e-002
8.287587e+002;-5.432852e-002
8.292408e+002;-5.405889e-002
8.297229e+002;-5.322098e-002
8.302050e+002;-5.190914e-002
8.306871e+002;-5.067315e-002
8.311693e+002;-5.024674e-002
8.316514e+002;-5.096840e-002
8.321335e+002;-5.260114e-002
8.326156e+002;-5.423536e-002
8.330977e+002;-5.472682e-002
8.335798e+002;-5.321389e-002
8.340620e+002;-4.962840e-002
8.345441e+002;-4.465752e-002
8.350262e+002;-3.950325e-002
