3.996748e+002;0.000000e+000
4.001569e+002;3.521365e-002
4.006390e+002;3.599415e-002
4.011211e+002;3.684492e-002
4.016032e+002;3.770711e-002
4.020854e+002;3.853882e-002
4.025675e+002;3.930375e-002
4.030496e+002;3.995250e-002
4.035317e+002;4.042791e-002
4.040138e+002;4.068514e-002
4.044959e+002;4.071065e-002
4.049781e+002;4.054139e-002
4.054602e+002;4.025455e-002
4.059423e+002;3.995199e-002
4.064244e+002;3.972250e-002
4.069065e+002;3.961033e-002
4.073886e+002;3.961011e-002
4.078708e+002;3.968093e-002
4.083529e+002;3.977185e-002
4.088350e+002;3.984756e-002
4.093171e+002;3.990317e-002
4.097992e+002;3.994440e-002
4.102813e+002;3.997219e-002
4.107635e+002;3.996536e-002
4.112456e+002;3.987753e-002
4.117277e+002;3.966118e-002
4.122098e+002;3.930100e-002
4.126919e+002;3.883985e-002
4.131740e+002;3.837711e-002
4.136562e+002;3.803794e-002
4.141383e+002;3.793560e-002
4.146204e+002;3.811770e-002
4.151025e+002;3.855530e-002
4.155846e+002;3.915455e-002
4.160667e+002;3.980587e-002
4.165489e+002;4.041930e-002
4.170310e+002;4.095365e-002
4.175131e+002;4.142474e-002
4.179952e+002;4.188031e-002
4.184773e+002;4.237304e-002
4.189594e+002;4.292722e-002
4.194416e+002;4.354522e-002
4.199237e+002;4.421750e-002
4.204058e+002;4.495238e-002
4.208879e+002;4.577943e-002
4.213700e+002;4.673549e-002
4.218521e+002;4.783543e-002
4.223343e+002;4.905080e-002
4.228164e+002;5.030787e-002
4.232985e+002;5.150755e-002
4.237806e+002;5.256471e-002
4.242627e+002;5.344882e-002
4.247448e+002;5.419455e-002
4.252270e+002;5.488249e-002
4.257091e+002;5.559192e-002
4.261912e+002;5.637080e-002
4.266733e+002;5.721303e-002
4.271554e+002;5.807735e-002
4.276375e+002;5.892536e-002
4.281197e+002;5.975804e-002
4.286018e+002;6.062797e-002
4.290839e+002;6.162164e-002
4.295660e+002;6.280734e-002
4.300481e+002;6.419680e-002
4.305302e+002;6.572079e-002
4.310124e+002;6.725734e-002
4.314945e+002;6.866975e-002
4.319766e+002;6.987659e-002
4.324587e+002;7.087950e-002
4.329408e+002;7.176432e-002
4.334229e+002;7.265526e-002
4.339051e+002;7.365994e-002
4.343872e+002;7.482993e-002
4.348693e+002;7.614212e-002
4.353514e+002;7.752078e-002
4.358335e+002;7.887228e-002
4.363156e+002;8.013184e-002
4.367978e+002;8.126900e-002
4.372799e+002;8.228497e-002
4.377620e+002;8.318755e-002
