3.996748e+002;0.000000e+000
4.001569e+002;9.683068e-003
4.006390e+002;8.860812e-003
4.011211e+002;8.389777e-003
4.016032e+002;8.430820e-003
4.020854e+002;9.023746e-003
4.025675e+002;1.005584e-002
4.030496e+002;1.126462e-002
4.035317e+002;1.230446e-002
4.040138e+002;1.289790e-002
4.044959e+002;1.292541e-002
4.049781e+002;1.248364e-002
4.054602e+002;1.182868e-002
4.059423e+002;1.128008e-002
4.064244e+002;1.105397e-002
4.069065e+002;1.117601e-002
4.073886e+002;1.150211e-002
4.078708e+002;1.181002e-002
4.083529e+002;1.194600e-002
4.088350e+002;1.191508e-002
4.093171e+002;1.188920e-002
4.097992e+002;1.207346e-002
4.102813e+002;1.260084e-002
4.107635e+002;1.342273e-002
4.112456e+002;1.429890e-002
4.117277e+002;1.491138e-002
4.122098e+002;1.504001e-002
4.126919e+002;1.466498e-002
4.131740e+002;1.398527e-002
4.136562e+002;1.332023e-002
4.141383e+002;1.293963e-002
4.146204e+002;1.292118e-002
4.151025e+002;1.310589e-002
4.155846e+002;1.320340e-002
4.160667e+002;1.295672e-002
4.165489e+002;1.230791e-002
4.170310e+002;1.144133e-002
4.175131e+002;1.068616e-002
4.179952e+002;1.036927e-002
4.184773e+002;1.063905e-002
4.189594e+002;1.137234e-002
4.194416e+002;1.223709e-002
4.199237e+002;1.285905e-002
4.204058e+002;1.299382e-002
4.208879e+002;1.260058e-002
4.213700e+002;1.185227e-002
4.218521e+002;1.098526e-002
4.223343e+002;1.018178e-002
4.228164e+002;9.481969e-003
4.232985e+002;8.810136e-003
4.237806e+002;8.069806e-003
4.242627e+002;7.285298e-003
4.247448e+002;6.627416e-003
4.252270e+002;6.384808e-003
4.257091e+002;6.805879e-003
4.261912e+002;7.976498e-003
4.266733e+002;9.721707e-003
4.271554e+002;1.166567e-002
4.276375e+002;1.330869e-002
4.281197e+002;1.426327e-002
4.286018e+002;1.434033e-002
4.290839e+002;1.359475e-002
4.295660e+002;1.225226e-002
4.300481e+002;1.063076e-002
4.305302e+002;9.007112e-003
4.310124e+002;7.552424e-003
4.314945e+002;6.376664e-003
4.319766e+002;5.553263e-003
4.324587e+002;5.080748e-003
4.329408e+002;5.010505e-003
4.334229e+002;5.350306e-003
4.339051e+002;6.045404e-003
4.343872e+002;6.976193e-003
