7.998317e+002;9.792992e-002
8.003138e+002;8.805411e-002
8.007959e+002;8.315926e-002
8.012780e+002;8.052931e-002
8.017601e+002;7.723878e-002
8.022422e+002;7.242830e-002
8.027244e+002;6.783590e-002
8.032065e+002;6.606450e-002
8.036886e+002;6.860188e-002
8.041707e+002;7.438793e-002
8.046528e+002;8.022669e-002
8.051349e+002;8.218719e-002
8.056171e+002;7.752798e-002
8.060992e+002;6.704263e-002
8.065813e+002;5.554617e-002
8.070634e+002;4.904914e-002
8.075455e+002;5.095200e-002
8.080276e+002;6.100984e-002
8.085098e+002;7.558185e-002
8.089919e+002;8.989811e-002
8.094740e+002;9.942199e-002
8.099561e+002;1.028887e-001
8.104382e+002;1.024639e-001
8.109203e+002;1.021866e-001
8.114025e+002;1.047272e-001
8.118846e+002;1.101148e-001
8.123667e+002;1.158732e-001
8.128488e+002;1.184277e-001
8.133309e+002;1.152319e-001
8.138130e+002;1.067922e-001
8.142952e+002;9.650253e-002
8.147773e+002;8.876333e-002
8.152594e+002;8.600956e-002
8.157415e+002;8.788991e-002
8.162236e+002;9.176953e-002
8.167057e+002;9.449752e-002
8.171879e+002;9.357351e-002
8.176700e+002;8.874080e-002
8.181521e+002;8.171181e-002
8.186342e+002;7.509131e-002
8.191163e+002;7.074276e-002
8.195984e+002;6.886085e-002
8.200806e+002;6.812679e-002
8.205627e+002;6.666747e-002
8.210448e+002;6.312009e-002
8.215269e+002;5.748073e-002
8.220090e+002;5.111858e-002
8.224911e+002;4.566874e-002
8.229733e+002;4.226507e-002
8.234554e+002;4.088463e-002
8.239375e+002;4.064857e-002
8.244196e+002;4.037540e-002
8.249017e+002;3.947408e-002
8.253839e+002;3.806023e-002
8.258660e+002;3.679785e-002
8.263481e+002;3.629051e-002
8.268302e+002;3.648608e-002
8.273123e+002;3.665993e-002
8.277944e+002;3.584080e-002
8.282766e+002;3.336297e-002
8.287587e+002;2.943535e-002
8.292408e+002;2.524230e-002
8.297229e+002;2.244813e-002
8.302050e+002;2.216037e-002
8.306871e+002;2.460094e-002
8.311693e+002;2.887987e-002
8.316514e+002;3.357080e-002
8.321335e+002;3.725029e-002
8.326156e+002;3.916859e-002
8.330977e+002;3.948776e-002
8.335798e+002;3.901160e-002
8.340620e+002;3.861903e-002
8.345441e+002;3.867423e-002
8.350262e+002;3.895600e-002
8.355083e+002;3.880217e-002
8.359904e+002;3.758949e-002
8.364725e+002;3.519367e-002
8.369547e+002;3.210128e-002
8.374368e+002;2.918392e-002
8.379189e+002;2.721152e-002
8.384010e+002;2.640549e-002
8.388831e+002;2.641024e-002
8.393652e+002;2.650649e-002
8.398474e+002;2.602355e-002
8.403295e+002;2.465943e-002
8.408116e+002;2.264619e-002
8.412937e+002;2.054787e-002
8.417758e+002;1.894469e-002
8.422579e+002;1.808210e-002
8.427401e+002;1.783526e-002
8.432222e+002;1.780874e-002
8.437043e+002;1.761147e-002
8.441864e+002;1.709433e-002
8.446685e+002;1.640962e-002
8.451506e+002;1.586044e-002
8.456328e+002;1.570249e-002
8.461149e+002;1.591993e-002
8.465970e+002;1.624768e-002
8.470791e+002;1.628903e-002
8.475612e+002;1.577117e-002
8.480433e+002;1.469455e-002
8.485255e+002;1.335768e-002
8.490076e+002;1.217953e-002
8.494897e+002;1.149509e-002
8.499718e+002;1.138076e-002
8.504539e+002;1.166051e-002
8.509360e+002;1.200880e-002
8.514182e+002;1.214862e-002
8.519003e+002;1.198557e-002
8.523824e+002;1.163914e-002
8.528645e+002;1.131294e-002
8.533466e+002;1.116707e-002
8.538287e+002;1.119954e-002
8.543109e+002;1.127254e-002
8.547930e+002;1.120658e-002
8.552751e+002;1.090792e-002
8.557572e+002;1.045647e-002
8.562393e+002;1.006747e-002
8.567214e+002;9.976968e-003
8.572036e+002;1.027247e-002
8.576857e+002;1.086762e-002
8.581678e+002;1.151071e-002
8.586499e+002;1.193803e-002
8.591320e+002;1.199167e-002
8.596141e+002;1.170970e-002
8.600963e+002;1.129665e-002
8.605784e+002;1.100239e-002
8.610605e+002;1.097877e-002
8.615426e+002;1.120297e-002
8.620247e+002;1.150571e-002
8.625068e+002;1.168080e-002
8.629890e+002;1.158877e-002
8.634711e+002;1.125656e-002
8.639532e+002;1.082781e-002
8.644353e+002;1.050463e-002
8.649174e+002;1.040946e-002
8.653995e+002;1.052727e-002
8.658817e+002;1.073049e-002
8.663638e+002;1.084395e-002
8.668459e+002;1.076741e-002
8.673280e+002;1.050837e-002
8.678101e+002;1.017135e-002
8.682922e+002;9.887369e-003
8.687744e+002;9.726761e-003
8.692565e+002;9.655000e-003
8.697386e+002;9.557642e-003
8.702207e+002;9.318035e-003
8.707028e+002;8.895861e-003
8.711849e+002;8.356062e-003
8.716671e+002;7.849286e-003
8.721492e+002;7.515574e-003
8.726313e+002;7.426548e-003
8.731134e+002;7.540892e-003
8.735955e+002;7.735400e-003
8.740776e+002;7.864671e-003
8.745598e+002;7.851884e-003
8.750419e+002;7.714050e-003
8.755240e+002;7.545848e-003
8.760061e+002;7.452502e-003
