7.998317e+002;-2.502050e-001
8.003138e+002;-2.493567e-001
8.007959e+002;-2.432237e-001
8.012780e+002;-2.305045e-001
8.017601e+002;-2.112037e-001
8.022422e+002;-1.871244e-001
8.027244e+002;-1.617682e-001
8.032065e+002;-1.378809e-001
8.036886e+002;-1.168091e-001
8.041707e+002;-9.831036e-002
8.046528e+002;-8.191559e-002
8.051349e+002;-6.837848e-002
8.056171e+002;-6.038583e-002
8.060992e+002;-6.093407e-002
8.065813e+002;-7.109329e-002
8.070634e+002;-8.864968e-002
8.075455e+002;-1.090026e-001
8.080276e+002;-1.279097e-001
8.085098e+002;-1.428414e-001
8.089919e+002;-1.527441e-001
8.094740e+002;-1.574870e-001
8.099561e+002;-1.577847e-001
8.104382e+002;-1.546537e-001
8.109203e+002;-1.492256e-001
8.114025e+002;-1.421801e-001
8.118846e+002;-1.337616e-001
8.123667e+002;-1.243158e-001
8.128488e+002;-1.145981e-001
8.133309e+002;-1.057614e-001
8.138130e+002;-9.882367e-002
8.142952e+002;-9.411030e-002
8.147773e+002;-9.055901e-002
8.152594e+002;-8.656171e-002
8.157415e+002;-8.096494e-002
8.162236e+002;-7.370882e-002
8.167057e+002;-6.590092e-002
8.171879e+002;-5.971305e-002
8.176700e+002;-5.702490e-002
8.181521e+002;-5.837305e-002
8.186342e+002;-6.256345e-002
8.191163e+002;-6.721775e-002
8.195984e+002;-7.031157e-002
8.200806e+002;-7.065628e-002
8.205627e+002;-6.840296e-002
8.210448e+002;-6.456986e-002
8.215269e+002;-6.057180e-002
8.220090e+002;-5.718492e-002
8.224911e+002;-5.423004e-002
8.229733e+002;-5.080626e-002
8.234554e+002;-4.609053e-002
8.239375e+002;-3.991931e-002
8.244196e+002;-3.311136e-002
8.249017e+002;-2.703782e-002
8.253839e+002;-2.317425e-002
8.258660e+002;-2.202864e-002
8.263481e+002;-2.300682e-002
8.268302e+002;-2.454142e-002
8.273123e+002;-2.511561e-002
8.277944e+002;-2.390153e-002
8.282766e+002;-2.117093e-002
8.287587e+002;-1.797018e-002
8.292408e+002;-1.575558e-002
8.297229e+002;-1.560700e-002
8.302050e+002;-1.766304e-002
8.306871e+002;-2.124367e-002
8.311693e+002;-2.526004e-002
8.316514e+002;-2.868874e-002
8.321335e+002;-3.083930e-002
8.326156e+002;-3.147263e-002
8.330977e+002;-3.064482e-002
8.335798e+002;-2.857803e-002
8.340620e+002;-2.553352e-002
8.345441e+002;-2.176545e-002
8.350262e+002;-1.766319e-002
8.355083e+002;-1.377769e-002
8.359904e+002;-1.080037e-002
8.364725e+002;-9.378837e-003
8.369547e+002;-9.789677e-003
8.374368e+002;-1.173900e-002
8.379189e+002;-1.446943e-002
8.384010e+002;-1.709715e-002
8.388831e+002;-1.885406e-002
8.393652e+002;-1.940609e-002
8.398474e+002;-1.888816e-002
8.403295e+002;-1.774441e-002
8.408116e+002;-1.645741e-002
8.412937e+002;-1.530950e-002
8.417758e+002;-1.430669e-002
8.422579e+002;-1.326200e-002
8.427401e+002;-1.201775e-002
8.432222e+002;-1.059027e-002
8.437043e+002;-9.194780e-003
